graph2map 0.4 0.001 95.42 ± 0.00
graph2map 0.4 0.001 96.14 ± 0.00
graph2map 0.4 0.001 96.41 ± 0.00
graph2map 0.4 0.001 96.08 ± 0.00
graph2map 0.4 0.001 96.08 ± 0.00
graph2map 0.4 0.001 93.92 ± 0.00
graph2map 0.4 0.001 96.41 ± 0.00
graph2map 0.4 0.001 95.95 ± 0.00
graph2map 0.4 0.001 27.32 ± 0.00
graph2map 0.4 0.001 27.32 ± 0.00
graph2map 0.4 0.001 27.52 ± 0.00
graph2map 0.4 0.0001 94.90 ± 0.00
